OpI	2	153
OpI	0	154
OpI	1	155
OpI	2	156
OpI	1	157
OpI	3	158
OpI	1	159
OpI	2	160
OpI	1	161
OpI	0	162
OpI	5	163
OpI	0	164
OpI	1	165
OpI	0	166
OpI	0	167
OpI	2	168
OpI	0	169
OpI	1	170
OpI	0	171
OpI	1	172
OpI	4	173
OpI	0	174
OpI	2	175
OpI	1	176
OpI	3	177
OpI	1	178
OpI	2	179
OpI	1	180
OpI	4	181
OpI	1	182
OpI	1	183
OpI	2	184
OpI	0	185
OpI	0	186
OpI	0	187
OpI	3	188
OpI	1	189
OpI	1	190
OpI	1	191
OpI	3	192
OpI	2	193
OpI	1	194
OpI	0	195
OpI	1	196
OpI	2	197
OpI	0	198
OpI	4	199
OpI	1	200
OpI	0	201
OpI	0	202
OpI	0	203
OpI	6	204
OpI	0	205
OpI	1	206
OpI	4	207
OpI	2	208
OpI	1	209
OpI	1	210
OpI	7	211
OpI	0	212
OpI	1	213
OpI	1	214
OpI	1	215
OpI	2	216
OpI	0	217
OpI	0	218
OpI	0	219
OpI	1	220
OpI	3	221
OpI	1	222
OpI	0	223
OpI	3	224
OpI	3	225
OpI	0	226
OpI	1	227
OpI	0	228
OpI	2	229
OpI	0	230
OpI	1	231
OpI	2	232
OpI	0	233
OpI	0	234
OpI	1	235
OpI	1	236
OpI	0	237
OpI	0	238
OpI	3	239
OpI	3	240
OpI	3	241
OpI	1	242
OpI	1	243
OpI	2	244
OpI	1	245
OpI	0	246
OpI	1	247
OpI	3	248
OpI	1	249
OpI	0	250
OpI	2	251
OpI	0	252
OpI	1	253
OpI	6	254
OpI	0	255
OpI	1	256
OpI	1	257
OpI	1	258
OpI	5	259
OpI	0	260
OpI	0	261
OpI	3	262
OpI	0	263
OpI	2	264
OpI	1	265
OpI	1	266
OpI	1	267
OpI	0	268
OpI	0	269
OpI	0	270
OpI	0	271
OpI	0	272
OpI	2	273
OpI	0	274
OpI	5	275
OpI	1	276
OpI	1	277
OpI	0	278
OpI	0	279
OpI	0	280
OpI	1	281
OpI	1	282
OpI	0	283
OpI	1	284
OpI	0	285
OpI	0	286
OpI	0	287
OpI	2	288
OpI	3	289
OpI	0	290
OpI	1	291
OpI	1	292
OpI	1	293
OpI	1	294
OpI	0	295
OpI	3	296
OpI	2	297
OpI	0	298
OpI	0	299
OpI	3	300
OpI	1	301
OpI	1	302
OpI	2	303
OpI	1	304
OpI	1	305
OpI	2	306
OpI	3	307
OpI	0	308
OpI	2	309
OpI	1	310
OpI	0	311
OpI	1	312
OpI	1	313
OpI	2	314
OpI	1	315
OpI	0	316
OpI	0	317
OpI	0	318
OpI	0	319
OpI	4	320
OpI	1	321
OpI	0	322
OpI	0	323
OpI	4	324
OpI	0	325
OpI	1	326
OpI	2	327
OpI	1	328
OpI	1	329
OpI	0	330
OpI	0	331
OpI	3	332
OpI	6	333
OpI	4	334
OpI	0	335
OpI	2	336
OpI	2	337
OpI	1	338
OpI	0	339
OpI	2	340
OpI	0	341
OpI	0	342
OpI	0	343
OpI	1	344
OpI	0	345
OpI	4	346
OpI	0	347
OpI	1	348
OpI	0	349
OpI	1	350
OpI	0	351
OpI	0	352
OpI	2	353
OpI	3	354
OpI	2	355
OpI	0	356
OpI	1	357
OpI	2	358
OpI	3	359
OpI	1	360
OpI	3	361
OpI	1	362
OpI	4	363
OpI	2	364
OpI	2	365
OpI	1	366
OpI	1	367
OpI	1	368
OpI	0	369
OpI	4	370
OpI	0	371
OpI	0	372
OpI	2	373
OpI	0	374
OpI	0	375
OpI	0	376
OpI	0	377
OpI	0	378
OpI	0	379
OpI	1	380
OpI	0	381
OpI	3	382
OpI	4	383
OpI	1	384
OpI	1	385
OpI	0	386
OpI	3	387
OpI	1	388
OpI	1	389
OpI	2	390
OpI	4	391
OpI	1	392
OpI	1	393
OpI	2	394
OpI	0	395
OpI	0	396
OpI	2	397
OpI	4	398
OpI	0	399
OpI	2	400
OpI	1	401
OpI	3	402
OpI	1	403
OpI	1	404
OpI	0	405
OpI	3	406
OpI	0	407
OpI	0	408
OpI	1	409
OpI	1	410
OpI	0	411
OpI	0	412
OpI	0	413
OpI	0	414
OpI	0	415
OpI	0	416
OpI	2	417
OpI	0	418
OpI	1	419
OpI	2	420
OpI	1	421
OpI	0	422
OpI	3	423
OpI	4	424
OpI	0	425
OpI	1	426
OpI	0	427
OpI	2	428
OpI	5	429
OpI	0	430
OpI	0	431
OpI	1	432
OpI	1	433
OpI	1	434
OpI	0	435
OpI	0	436
OpI	2	437
OpI	1	438
OpI	0	439
OpI	0	440
OpI	0	441
OpI	0	442
OpI	0	443
OpI	0	444
OpI	0	445
OpI	0	446
OpI	1	447
OpI	2	448
OpI	2	449
OpI	1	450
OpI	0	451
OpI	5	452
OpI	4	453
OpI	1	454
OpI	5	455
OpI	3	456
OpI	0	457
OpI	3	458
OpI	0	459
OpI	2	460
OpI	3	461
OpI	1	462
OpI	0	463
OpI	3	464
OpI	3	465
OpI	1	466
OpI	0	467
OpI	2	468
OpI	4	469
OpI	4	470
OpI	5	471
OpI	2	472
OpI	2	473
OpI	1	474
OpI	0	475
OpI	4	476
OpI	0	477
OpI	1	478
OpI	0	479
OpI	4	480
OpI	4	481
OpI	1	482
OpI	2	483
OpI	1	484
OpI	2	485
OpI	1	486
OpI	1	487
OpI	1	488
OpI	3	489
OpI	2	490
OpI	3	491
OpI	0	492
OpI	1	493
OpI	1	494
OpI	1	495
OpI	0	496
OpI	2	497
OpI	0	498
OpI	0	499
OpI	1	500
OpI	3	501
OpI	1	502
OpI	0	503
OpI	1	504
OpI	0	505
OpI	1	506
OpI	2	507
OpI	1	508
OpI	0	509
OpI	1	510
OpI	1	511
OpI	2	512
OpI	1	513
OpI	1	514
OpI	1	515
OpI	1	516
OpI	0	517
OpI	0	518
OpI	0	519
OpI	2	520
OpI	0	521
OpI	1	522
OpI	0	523
OpI	1	524
OpI	0	525
OpI	1	526
OpI	0	527
OpI	4	528
OpI	0	529
OpI	0	530
OpI	2	531
OpI	5	532
OpI	1	533
OpI	0	534
OpI	1	535
OpI	0	536
OpI	3	537
OpI	1	538
OpI	2	539
OpI	2	540
OpI	1	541
OpI	1	542
OpI	0	543
OpI	4	544
OpI	1	545
OpI	1	546
OpI	0	547
OpI	2	548
OpI	0	549
OpI	2	550
OpI	0	551
OpI	1	552
OpI	1	553
OpI	0	554
OpI	0	555
OpI	1	556
OpI	1	557
OpI	2	558
OpI	0	559
OpI	2	560
OpI	0	561
OpI	1	562
OpI	0	563
OpI	0	564
OpI	0	565
OpI	2	566
OpI	0	567
OpI	8	568
OpI	3	569
OpI	1	570
OpI	0	571
OpI	0	572
OpI	0	573
OpI	1	574
OpI	1	575
OpI	1	576
OpI	4	577
OpI	0	578
OpI	0	579
OpI	1	580
OpI	0	581
OpI	2	582
OpI	0	583
OpI	3	584
OpI	0	585
OpI	0	586
OpI	0	587
OpI	1	588
OpI	3	589
OpI	1	590
OpI	0	591
OpI	1	592
OpI	0	593
OpI	0	594
OpI	5	595
OpI	0	596
OpI	3	597
OpI	0	598
OpI	1	599
OpI	1	600
OpI	1	601
OpI	1	602
OpI	1	603
OpI	2	604
OpI	0	605
OpI	1	606
OpI	0	607
OpI	0	608
OpI	2	609
OpI	0	610
OpI	5	611
OpI	2	612
OpI	0	613
OpI	0	614
OpI	2	615
OpI	1	616
OpI	1	617
OpI	2	618
OpI	0	619
OpI	0	620
OpI	1	621
OpI	0	622
OpI	0	623
OpI	2	624
OpI	1	625
OpI	2	626
OpI	0	627
OpI	1	628
OpI	0	629
OpI	2	630
OpI	0	631
OpI	2	632
OpI	2	633
OpI	0	634
OpI	2	635
OpI	1	636
OpI	2	637
OpI	1	638
OpI	0	639
OpI	1	640
OpI	3	641
OpI	0	642
OpI	0	643
OpI	1	644
OpI	0	645
OpI	2	646
OpI	0	647
OpI	2	648
OpI	0	649
OpI	1	650
OpI	0	651
OpI	0	652
OpI	1	653
OpI	0	654
OpI	0	655
OpI	1	656
OpI	0	657
OpI	0	658
OpI	1	659
OpI	0	660
OpI	2	661
OpI	0	662
OpI	3	663
OpI	1	664
OpI	0	665
OpI	0	666
OpI	0	667
OpI	1	668
OpI	1	669
OpI	0	670
OpI	1	671
OpI	4	672
OpI	0	673
OpI	2	674
OpI	0	675
OpI	0	676
OpI	0	677
OpI	1	678
OpI	1	679
OpI	1	680
OpI	7	681
OpI	0	682
OpI	0	683
OpI	2	684
OpI	2	685
OpI	1	686
OpI	3	687
OpI	1	688
OpI	0	689
OpI	1	690
OpI	0	691
OpI	0	692
OpI	0	693
OpI	5	694
OpI	1	695
OpI	1	696
OpI	0	697
OpI	1	698
OpI	0	699
OpI	0	700
OpI	0	701
OpI	0	702
OpI	1	703
OpI	3	704
OpI	0	705
OpI	4	706
OpI	0	707
OpI	1	708
OpI	0	709
OpI	0	710
OpI	0	711
OpI	2	712
OpI	1	713
OpI	0	714
OpI	1	715
OpI	0	716
OpI	1	717
OpI	0	718
OpI	0	719
OpI	0	720
OpI	1	721
OpI	4	722
OpI	0	723
OpI	0	724
OpI	1	725
OpI	6	726
OpI	0	727
OpI	3	728
OpI	1	729
OpI	6	730
OpI	0	731
OpI	2	732
OpI	2	733
OpI	0	734
OpI	1	735
OpI	1	736
OpI	2	737
OpI	2	738
OpI	4	739
OpI	1	740
OpI	1	741
OpI	1	742
OpI	4	743
OpI	3	744
OpI	4	745
OpI	4	746
OpI	0	747
OpI	1	748
OpI	1	749
OpI	1	750
OpI	0	751
OpI	0	752
OpI	0	753
OpI	1	754
OpI	4	755
OpI	0	756
OpI	0	757
OpI	0	758
OpI	3	759
OpI	2	760
OpI	0	761
OpI	0	762
OpI	3	763
OpI	0	764
OpI	1	765
OpI	0	766
OpI	0	767
OpI	1	768
OpI	4	769
OpI	2	770
OpI	0	771
OpI	6	772
OpI	0	773
OpI	0	774
OpI	1	775
OpI	3	776
OpI	1	777
OpI	2	778
OpI	3	779
OpI	0	780
OpI	2	781
OpI	2	782
OpI	1	783
OpI	9	784
OpI	5	785
OpI	0	786
OpI	0	787
OpI	2	788
OpI	0	789
OpI	3	790
OpI	1	791
OpI	1	792
OpI	0	793
OpI	3	794
OpI	1	795
OpI	1	796
OpI	0	797
OpI	0	798
OpI	1	799
OpI	4	800
OpI	0	801
OpI	2	802
OpI	3	803
OpI	2	804
OpI	1	805
OpI	1	806
OpI	3	807
OpI	3	808
OpI	3	809
OpI	2	810
OpI	5	811
OpI	1	812
OpI	0	813
OpI	2	814
OpI	0	815
OpI	3	816
OpI	0	817
OpI	1	818
OpI	1	819
OpI	1	820
OpI	2	821
OpI	0	822
OpI	0	823
OpI	4	824
OpI	2	825
OpI	1	826
OpI	2	827
OpI	0	828
OpI	0	829
OpI	4	830
OpI	1	831
OpI	1	832
OpI	2	833
OpI	4	834
OpI	0	835
OpI	1	836
OpI	2	837
OpI	1	838
OpI	0	839
OpI	3	840
OpI	0	841
OpI	1	842
OpI	0	843
OpI	1	844
OpI	0	845
OpI	1	846
OpI	2	847
OpI	1	848
OpI	0	849
OpI	0	850
OpI	1	851
OpI	2	852
OpI	0	853
OpI	0	854
OpI	1	855
OpI	2	856
OpI	2	857
OpI	0	858
OpI	0	859
OpI	0	860
OpI	1	861
OpI	0	862
OpI	0	863
OpI	2	864
OpI	0	865
OpI	0	866
OpI	0	867
OpI	3	868
OpI	0	869
OpI	1	870
OpI	2	871
OpI	3	872
OpI	2	873
OpI	1	874
OpI	0	875
OpI	1	876
OpI	0	877
OpI	0	878
OpI	0	879
OpI	1	880
OpI	1	881
OpI	2	882
OpI	0	883
OpI	0	884
OpI	1	885
OpI	5	886
OpI	0	887
OpI	0	888
OpI	1	889
OpI	0	890
OpI	0	891
OpI	3	892
OpI	0	893
OpI	0	894
OpI	2	895
OpI	1	896
OpI	3	897
OpI	1	898
OpI	0	899
OpI	1	900
OpI	0	901
OpI	2	902
OpI	2	903
OpI	2	904
OpI	0	905
OpI	0	906
OpI	0	907
OpI	1	908
OpI	0	909
OpI	1	910
OpI	0	911
OpI	2	912
OpI	4	913
OpI	1	914
OpI	4	915
OpI	1	916
OpI	2	917
OpI	5	918
OpI	0	919
OpI	3	920
OpI	6	921
OpI	4	922
OpI	0	923
OpI	0	924
OpI	1	925
OpI	0	926
OpI	0	927
OpI	1	928
OpI	3	929
OpI	0	930
OpI	1	931
OpI	2	932
OpI	2	933
OpI	1	934
OpI	2	935
OpI	2	936
OpI	1	937
OpI	1	938
OpI	0	939
OpI	1	940
OpI	1	941
OpI	0	942
OpI	0	943
OpI	2	944
OpI	1	945
OpI	3	946
OpI	0	947
OpI	2	948
OpI	1	949
OpI	1	950
OpI	3	951
OpI	1	952
OpI	3	953
OpI	1	954
OpI	0	955
OpI	2	956
OpI	0	957
OpI	0	958
OpI	1	959
OpI	0	960
OpI	2	961
OpI	1	962
OpI	1	963
OpI	2	964
OpI	6	965
OpI	0	966
OpI	0	967
OpI	1	968
OpI	1	969
OpI	2	970
OpI	0	971
OpI	1	972
OpI	2	973
OpI	0	974
OpI	0	975
OpI	1	976
OpI	4	977
OpI	1	978
OpI	0	979
OpI	1	980
OpI	1	981
OpI	0	982
OpI	6	983
OpI	3	984
OpI	0	985
OpI	1	986
OpI	2	987
OpI	0	988
OpI	2	989
OpI	0	990
OpI	2	991
OpI	1	992
OpI	2	993
OpI	0	994
OpI	0	995
OpI	4	996
OpI	0	997
OpI	1	998
OpI	4	999
OpI	1	1000
OpI	4	1001
OpI	0	1002
OpI	0	1003
OpI	2	1004
OpI	5	1005
OpI	1	1006
OpI	1	1007
OpI	0	1008
OpI	3	1009
OpI	1	1010
OpI	0	1011
OpI	3	1012
OpI	0	1013
OpI	0	1014
OpI	1	1015
OpI	2	1016
OpI	0	1017
OpI	4	1018
OpI	0	1019
OpI	1	1020
OpI	2	1021
OpI	0	1022
OpI	2	1023
OpI	1	1024
OpI	2	1025
OpI	3	1026
OpI	3	1027
OpI	1	1028
OpI	0	1029
OpI	2	1030
OpI	0	1031
OpI	3	1032
OpI	2	1033
OpI	5	1034
OpI	0	1035
OpI	2	1036
OpI	1	1037
OpI	1	1038
OpI	0	1039
OpI	0	1040
OpI	2	1041
OpI	1	1042
OpI	0	1043
OpI	2	1044
OpI	0	1045
OpI	0	1046
OpI	0	1047
OpI	4	1048
OpI	0	1049
OpI	0	1050
OpI	1	1051
OpI	0	1052
OpI	0	1053
OpI	2	1054
OpI	0	1055
OpI	1	1056
OpI	1	1057
OpI	0	1058
OpI	5	1059
OpI	1	1060
OpI	0	1061
OpI	0	1062
OpI	0	1063
OpI	1	1064
OpI	2	1065
OpI	1	1066
OpI	3	1067
OpI	1	1068
OpI	0	1069
OpI	2	1070
OpI	0	1071
OpI	2	1072
OpI	5	1073
OpI	2	1074
OpI	0	1075
OpI	1	1076
OpI	2	1077
OpI	3	1078
OpI	0	1079
OpI	1	1080
OpI	0	1081
OpI	0	1082
OpI	0	1083
OpI	2	1084
OpI	0	1085
OpI	0	1086
OpI	1	1087
OpI	1	1088
OpI	2	1089
OpI	0	1090
OpI	1	1091
OpI	4	1092
OpI	0	1093
OpI	0	1094
OpI	0	1095
OpI	9	1096
OpI	1	1097
OpI	4	1098
OpI	4	1099
OpI	2	1100
OpI	0	1101
OpI	1	1102
OpI	0	1103
OpI	1	1104
OpI	0	1105
OpI	0	1106
OpI	0	1107
OpI	1	1108
OpI	1	1109
OpI	1	1110
OpI	4	1111
OpI	0	1112
OpI	2	1113
OpI	1	1114
OpI	1	1115
OpI	3	1116
OpI	2	1117
OpI	4	1118
OpI	0	1119
OpI	1	1120
OpI	4	1121
OpI	4	1122
OpI	4	1123
OpI	0	1124
OpI	0	1125
OpI	2	1126
OpI	0	1127
OpI	2	1128
OpI	2	1129
OpI	1	1130
OpI	0	1131
OpI	3	1132
OpI	1	1133
OpI	0	1134
OpI	1	1135
OpI	0	1136
OpI	0	1137
OpI	0	1138
OpI	0	1139
OpI	2	1140
OpI	2	1141
OpI	1	1142
OpI	3	1143
OpI	1	1144
OpI	2	1145
OpI	1	1146
OpI	2	1147
OpI	0	1148
OpI	2	1149
OpI	0	1150
OpI	5	1151
OpI	0	1152
OpI	2	1153
OpI	0	1154
OpI	4	1155
OpI	2	1156
OpI	0	1157
OpI	1	1158
OpI	4	1159
OpI	1	1160
OpI	3	1161
OpI	0	1162
OpI	3	1163
OpI	2	1164
OpI	1	1165
OpI	2	1166
OpI	1	1167
OpI	1	1168
OpI	2	1169
OpI	2	1170
OpI	0	1171
OpI	0	1172
OpI	3	1173
OpI	1	1174
OpI	1	1175
OpI	1	1176
OpI	0	1177
OpI	1	1178
OpI	2	1179
OpI	2	1180
OpI	0	1181
OpI	0	1182
OpI	1	1183
OpI	1	1184
OpI	0	1185
OpI	0	1186
OpI	1	1187
OpI	0	1188
OpI	4	1189
OpI	2	1190
OpI	0	1191
OpI	6	1192
OpI	1	1193
OpI	1	1194
OpI	1	1195
OpI	0	1196
OpI	2	1197
OpI	0	1198
OpI	0	1199
OpI	3	1200
OpI	4	1201
OpI	3	1202
OpI	0	1203
OpI	0	1204
OpI	0	1205
OpI	2	1206
OpI	4	1207
OpI	3	1208
OpI	0	1209
OpI	0	1210
OpI	1	1211
OpI	0	1212
OpI	3	1213
OpI	0	1214
OpI	0	1215
OpI	3	1216
OpI	3	1217
OpI	1	1218
OpI	0	1219
OpI	2	1220
OpI	0	1221
OpI	0	1222
OpI	1	1223
OpI	0	1224
OpI	1	1225
OpI	1	1226
OpI	0	1227
OpI	0	1228
OpI	2	1229
OpI	0	1230
OpI	2	1231
OpI	1	1232
OpI	3	1233
OpI	4	1234
OpI	0	1235
OpI	0	1236
OpI	2	1237
OpI	1	1238
OpI	1	1239
OpI	3	1240
OpI	0	1241
OpI	0	1242
OpI	0	1243
OpI	0	1244
OpI	1	1245
OpI	3	1246
OpI	0	1247
OpI	1	1248
OpI	1	1249
OpI	5	1250
OpI	0	1251
OpI	1	1252
OpI	0	1253
OpI	4	1254
OpI	0	1255
OpI	0	1256
OpI	0	1257
OpI	3	1258
OpI	0	1259
OpI	0	1260
OpI	0	1261
OpI	0	1262
OpI	0	1263
OpI	3	1264
OpI	0	1265
OpI	1	1266
OpI	0	1267
OpI	2	1268
OpI	2	1269
OpI	0	1270
OpI	1	1271
OpI	0	1272
OpI	0	1273
OpI	0	1274
OpI	1	1275
OpI	3	1276
OpI	1	1277
OpI	2	1278
OpI	0	1279
OpI	1	1280
OpI	0	1281
OpI	0	1282
OpI	0	1283
OpI	0	1284
OpI	4	1285
OpI	6	1286
OpI	0	1287
OpI	1	1288
OpI	1	1289
OpI	1	1290
OpI	3	1291
OpI	0	1292
OpI	2	1293
OpI	1	1294
OpI	8	1295
OpI	1	1296
OpI	0	1297
OpI	0	1298
OpI	1	1299
OpI	0	1300
OpI	1	1301
OpI	0	1302
OpI	0	1303
OpI	2	1304
OpI	1	1305
OpI	1	1306
OpI	0	1307
OpI	0	1308
OpI	3	1309
OpI	4	1310
OpI	0	1311
OpI	3	1312
OpI	0	1313
OpI	1	1314
OpI	1	1315
OpI	1	1316
OpI	2	1317
OpI	0	1318
OpI	0	1319
OpI	1	1320
OpI	4	1321
OpI	1	1322
OpI	0	1323
OpI	0	1324
OpI	1	1325
OpI	0	1326
OpI	1	1327
OpI	2	1328
OpI	2	1329
OpI	0	1330
OpI	2	1331
OpI	0	1332
OpI	3	1333
OpI	0	1334
OpI	1	1335
OpI	1	1336
OpI	0	1337
OpI	1	1338
OpI	0	1339
OpI	1	1340
OpI	0	1341
OpI	5	1342
OpI	0	1343
OpI	4	1344
OpI	0	1345
OpI	0	1346
OpI	0	1347
OpI	0	1348
OpI	4	1349
OpI	0	1350
OpI	0	1351
OpI	3	1352
OpI	4	1353
OpI	1	1354
OpI	1	1355
OpI	1	1356
OpI	0	1357
OpI	2	1358
OpI	5	1359
OpI	1	1360
OpI	3	1361
OpI	0	1362
OpI	3	1363
OpI	2	1364
OpI	1	1365
OpI	1	1366
OpI	0	1367
OpI	1	1368
OpI	1	1369
OpI	0	1370
OpI	0	1371
OpI	1	1372
OpI	0	1373
OpI	1	1374
OpI	0	1375
OpI	3	1376
OpI	0	1377
OpI	0	1378
OpI	0	1379
OpI	1	1380
OpI	1	1381
OpI	0	1382
OpI	2	1383
OpI	0	1384
OpI	0	1385
OpI	1	1386
OpI	0	1387
OpI	0	1388
OpI	1	1389
OpI	5	1390
OpI	0	1391
OpI	2	1392
OpI	0	1393
OpI	4	1394
OpI	4	1395
OpI	0	1396
OpI	2	1397
OpI	2	1398
OpI	0	1399
OpI	3	1400
OpI	1	1401
OpI	0	1402
OpI	0	1403
OpI	1	1404
OpI	0	1405
OpI	1	1406
OpI	3	1407
OpI	1	1408
OpI	0	1409
OpI	0	1410
OpI	0	1411
OpI	1	1412
OpI	0	1413
OpI	1	1414
OpI	4	1415
OpI	5	1416
OpI	0	1417
OpI	3	1418
OpI	0	1419
OpI	1	1420
OpI	1	1421
OpI	0	1422
OpI	1	1423
OpI	1	1424
OpI	4	1425
OpI	1	1426
OpI	0	1427
OpI	4	1428
OpI	0	1429
OpI	0	1430
OpI	1	1431
OpI	2	1432
OpI	0	1433
OpI	0	1434
OpI	3	1435
OpI	3	1436
OpI	0	1437
OpI	0	1438
OpI	5	1439
OpI	2	1440
OpI	2	1441
OpI	0	1442
OpI	1	1443
OpI	1	1444
OpI	0	1445
OpI	0	1446
OpI	0	1447
OpI	1	1448
OpI	4	1449
OpI	0	1450
OpI	0	1451
OpI	0	1452
OpI	1	1453
OpI	2	1454
OpI	0	1455
OpI	7	1456
OpI	0	1457
OpI	1	1458
OpI	0	1459
OpI	0	1460
OpI	2	1461
OpI	1	1462
OpI	2	1463
OpI	0	1464
OpI	0	1465
OpI	1	1466
OpI	0	1467
OpI	2	1468
OpI	0	1469
OpI	0	1470
OpI	1	1471
OpI	1	1472
OpI	1	1473
OpI	2	1474
OpI	2	1475
OpI	2	1476
OpI	0	1477
OpI	0	1478
OpI	2	1479
OpI	2	1480
OpI	0	1481
OpI	2	1482
OpI	0	1483
OpI	2	1484
OpI	0	1485
OpI	0	1486
OpI	2	1487
OpI	1	1488
OpI	4	1489
OpI	0	1490
OpI	0	1491
OpI	0	1492
OpI	0	1493
OpI	1	1494
OpI	2	1495
OpI	0	1496
OpI	0	1497
OpI	0	1498
OpI	4	1499
OpI	2	1500
OpI	0	1501
OpI	2	1502
OpI	0	1503
OpI	2	1504
OpI	1	1505
OpI	1	1506
OpI	3	1507
OpI	1	1508
OpI	6	1509
OpI	1	1510
OpI	5	1511
OpI	1	1512
OpI	0	1513
OpI	1	1514
OpI	0	1515
OpI	1	1516
OpI	0	1517
OpI	1	1518
OpI	3	1519
OpI	2	1520
OpI	2	1521
OpI	0	1522
OpI	1	1523
OpI	4	1524
OpI	3	1525
OpI	3	1526
OpI	0	1527
OpI	1	1528
OpI	3	1529
OpI	3	1530
OpI	0	1531
OpI	2	1532
OpI	0	1533
OpI	1	1534
OpI	7	1535
OpI	2	1536
OpI	1	1537
OpI	1	1538
OpI	3	1539
OpI	4	1540
OpI	0	1541
OpI	1	1542
OpI	0	1543
OpI	5	1544
OpI	0	1545
OpI	0	1546
OpI	0	1547
OpI	2	1548
OpI	0	1549
OpI	2	1550
OpI	0	1551
OpI	3	1552
OpI	1	1553
OpI	1	1554
OpI	0	1555
OpI	1	1556
OpI	0	1557
OpI	0	1558
OpI	0	1559
OpI	1	1560
OpI	1	1561
OpI	0	1562
OpI	2	1563
OpI	0	1564
OpI	0	1565
OpI	1	1566
OpI	0	1567
OpI	1	1568
OpI	1	1569
OpI	0	1570
OpI	0	1571
OpI	0	1572
OpI	2	1573
OpI	1	1574
OpI	2	1575
OpI	0	1576
OpI	2	1577
OpI	0	1578
OpI	1	1579
OpI	1	1580
OpI	2	1581
OpI	0	1582
OpI	0	1583
OpI	1	1584
OpI	4	1585
OpI	1	1586
OpI	0	1587
OpI	1	1588
OpI	1	1589
OpI	0	1590
OpI	2	1591
OpI	2	1592
OpI	0	1593
OpI	1	1594
OpI	2	1595
OpI	2	1596
OpI	0	1597
OpI	0	1598
OpI	2	1599
OpI	5	1600
OpI	1	1601
OpI	1	1602
OpI	2	1603
OpI	2	1604
OpI	2	1605
OpI	0	1606
OpI	4	1607
OpI	1	1608
OpI	0	1609
OpI	2	1610
OpI	2	1611
OpI	2	1612
OpI	0	1613
OpI	0	1614
OpI	1	1615
OpI	0	1616
OpI	0	1617
OpI	1	1618
OpI	1	1619
OpI	1	1620
OpI	7	1621
OpI	1	1622
OpI	2	1623
OpI	2	1624
OpI	3	1625
OpI	1	1626
OpI	0	1627
OpI	1	1628
OpI	1	1629
OpI	2	1630
OpI	1	1631
OpI	1	1632
OpI	4	1633
OpI	0	1634
OpI	1	1635
OpI	1	1636
OpI	1	1637
OpI	1	1638
OpI	0	1639
OpI	2	1640
OpI	4	1641
OpI	2	1642
OpI	3	1643
OpI	1	1644
OpI	1	1645
OpI	1	1646
OpI	2	1647
OpI	1	1648
OpI	0	1649
OpI	0	1650
OpI	0	1651
OpI	1	1652
OpI	1	1653
OpI	1	1654
OpI	0	1655
OpI	4	1656
OpI	0	1657
OpI	1	1658
OpI	0	1659
OpI	0	1660
OpI	0	1661
OpI	2	1662
OpI	0	1663
OpI	2	1664
OpI	1	1665
OpI	1	1666
